"priority","unit","image_name","asset_path","finding"
"replace","facial-expressions","grimace.avif","/word-images/facial-expressions/grimace.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","quiver.avif","/word-images/facial-expressions/quiver.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","droop.avif","/word-images/facial-expressions/droop.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","gloom.avif","/word-images/facial-expressions/gloom.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","scowl.avif","/word-images/facial-expressions/scowl.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","glare.avif","/word-images/facial-expressions/glare.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","snarl.avif","/word-images/facial-expressions/snarl.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","clench-jaw.avif","/word-images/facial-expressions/clench-jaw.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","furrow-brow.avif","/word-images/facial-expressions/furrow-brow.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","flare-nostrils.avif","/word-images/facial-expressions/flare-nostrils.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","sneer.avif","/word-images/facial-expressions/sneer.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","grit-teeth.avif","/word-images/facial-expressions/grit-teeth.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","stare.avif","/word-images/facial-expressions/stare.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","squint.avif","/word-images/facial-expressions/squint.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","gasp.avif","/word-images/facial-expressions/gasp.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","wide-eyes.avif","/word-images/facial-expressions/wide-eyes.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","dropped-jaw.avif","/word-images/facial-expressions/dropped-jaw.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","raised-eyebrows.avif","/word-images/facial-expressions/raised-eyebrows.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","startle.avif","/word-images/facial-expressions/startle.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","pale-face.avif","/word-images/facial-expressions/pale-face.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","frozen.avif","/word-images/facial-expressions/frozen.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","shudder.avif","/word-images/facial-expressions/shudder.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","tremble.avif","/word-images/facial-expressions/tremble.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","blink.avif","/word-images/facial-expressions/blink.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","yawn.avif","/word-images/facial-expressions/yawn.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","blush.avif","/word-images/facial-expressions/blush.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","eye-roll.avif","/word-images/facial-expressions/eye-roll.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","nod.avif","/word-images/facial-expressions/nod.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","shake-head.avif","/word-images/facial-expressions/shake-head.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","bite-lip.avif","/word-images/facial-expressions/bite-lip.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","stick-out-tongue.avif","/word-images/facial-expressions/stick-out-tongue.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","raise-hand.avif","/word-images/facial-expressions/raise-hand.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","shrug.avif","/word-images/facial-expressions/shrug.avif","cartoon or illustration; not photorealistic"
"replace","facial-expressions","thumbs-up.avif","/word-images/facial-expressions/thumbs-up.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","grab.avif","/word-images/hand-actions/grab.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","hold.avif","/word-images/hand-actions/hold.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","grip.avif","/word-images/hand-actions/grip.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","clutch.avif","/word-images/hand-actions/clutch.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","grasp.avif","/word-images/hand-actions/grasp.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","squeeze.avif","/word-images/hand-actions/squeeze.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","clench.avif","/word-images/hand-actions/clench.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","pinch.avif","/word-images/hand-actions/pinch.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","carry.avif","/word-images/hand-actions/carry.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","lift.avif","/word-images/hand-actions/lift.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","push.avif","/word-images/hand-actions/push.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","pull.avif","/word-images/hand-actions/pull.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","drag.avif","/word-images/hand-actions/drag.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","shove.avif","/word-images/hand-actions/shove.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","tug.avif","/word-images/hand-actions/tug.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","yank.avif","/word-images/hand-actions/yank.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","press.avif","/word-images/hand-actions/press.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","twist.avif","/word-images/hand-actions/twist.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","turn.avif","/word-images/hand-actions/turn.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","wring.avif","/word-images/hand-actions/wring.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","throw.avif","/word-images/hand-actions/throw.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","catch.avif","/word-images/hand-actions/catch.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","toss.avif","/word-images/hand-actions/toss.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","pitch.avif","/word-images/hand-actions/pitch.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","fling.avif","/word-images/hand-actions/fling.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","hurl.avif","/word-images/hand-actions/hurl.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","lob.avif","/word-images/hand-actions/lob.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","pass.avif","/word-images/hand-actions/pass.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","drop.avif","/word-images/hand-actions/drop.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","juggle.avif","/word-images/hand-actions/juggle.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","touch.avif","/word-images/hand-actions/touch.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","tap.avif","/word-images/hand-actions/tap.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","poke.avif","/word-images/hand-actions/poke.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","stroke.avif","/word-images/hand-actions/stroke.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","pat.avif","/word-images/hand-actions/pat.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","rub.avif","/word-images/hand-actions/rub.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","scratch.avif","/word-images/hand-actions/scratch.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","tickle.avif","/word-images/hand-actions/tickle.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","caress.avif","/word-images/hand-actions/caress.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","massage.avif","/word-images/hand-actions/massage.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","write.avif","/word-images/hand-actions/write.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","draw.avif","/word-images/hand-actions/draw.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","paint.avif","/word-images/hand-actions/paint.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","type.avif","/word-images/hand-actions/type.avif","cartoon or illustration; not photorealistic"
"replace","hand-actions","fold.avif","/word-images/hand-actions/fold.avif","cartoon or illustration; not photorealistic"
